user_id,user_login,user_name,roles
2438113,pastabaum,Patrick Hacker,"annotator,identifier,observer"
6464430,patrice-d-onofrio,Patrice D'Onofrio,identifier
9892158,patriciamartinezz,Patricia M.,"identifier,observer"
481764,patrick_campbell,Patrick Campbell,"curator,identifier"
30962,patrickhoffman,Patrick Hoffman,identifier
5185459,patricklm35,Patrick Le Mao,"identifier,observer"
2328997,patrickstrzalkowski,Patrick Strzalkowski,identifier
4707862,patsuttonwildlifegarden,Pat Sutton,"annotator,identifier,observer"
3636655,patswain,,identifier
25990,paul_norwood,Paul Norwood,"curator,identifier"
6355290,paulaserra,Paula Serra,"identifier,observer"
558028,paulinab,,identifier
2355803,paulomauricio,,observer
808755,paulwinthrop,Paul Winthrop,identifier
5016538,pavel_radwill,Pavel Kretov,"identifier,observer"
454577,pavellperez,Pável Pérez,identifier
4187217,pavelsink,Pavel Šinkyřík,"identifier,observer"
5885574,pawel_radzikowski,Paweł Radzikowski,"identifier,observer"
691165,pbeja65,Pedro Beja,"annotator,identifier"
62141,pcarreyes,Pablo Carrillo-Reyes,identifier
6856701,pchee88,,"annotator,identifier,observer"
136000,pdbellbutler,Paul Bell-Butler,"curator,identifier,observer"
264427,pdfuenteb,Pablo de la Fuente Brun,"curator,identifier,observer"
2416260,peachysteve,Peachysteve,identifier
2296918,peakaytea,,"annotator,identifier"
3306192,peashoots,PeaShoots,"identifier,observer"
7964245,pechangel,Juan Martínez Reina,"identifier,observer"
7460193,pedro_sibaja1146,Pedro González-Sibaja,identifier
741651,pedroandrade,Pedro Andrade,"identifier,observer"
3121036,pedroramalho,Pedro Ramalho,"identifier,observer"
58664,pelser,Pieter Pelser,identifier
2799820,pen11,Przemysław Pyrek,"identifier,observer"
47610,penelopegillette,Penelope Noel Gillette,"identifier,observer"
1569483,pennywort_man,,"annotator,identifier"
3852435,peptaro,,identifier
6329527,perevalls,Pere Valls,identifier
9505672,periskamau,,"identifier,observer"
1262502,peroed,Peter Edelman,"identifier,observer"
3510606,pete_tarleton,Peter Tarleton,"identifier,observer"
5440025,petercaire,Peter Caire,identifier
2432467,peterkelly1,Peter Kelly,"identifier,observer"
1816805,peterzika,Peter Zika,"identifier,observer"
1209783,petitcrabe,,identifier
203752,pffoster,Paul Foster,"identifier,observer"
5494290,pflanzen_johanna,Johanna Ruhnau,identifier
7282084,pglewia,pglewia,"annotator,identifier,observer"
4740363,ph_saura,Paul-Henri Saura,identifier
217955,phelsumas4life,Sean,"curator,identifier"
1830926,phil140,Phil Lambert,"identifier,observer"
1373043,phil96,Phil,identifier
324957,philcol,Phil Collier,"identifier,observer"
58139,philg-j,Phil Garnock-Jones,"curator,identifier,observer"
2133878,philip_precey,Philip Precey,"identifier,observer"
5759470,philipdekat,Philip Dekat,identifier
6870952,philippareiddalglish,philippa,"identifier,observer"
143067,philipwoodscc,Philip Woods,identifier
8142763,philleicht,,"identifier,observer"
476945,philodendronjoe,Alessandro,"curator,identifier,observer"
6015466,philomel,,identifier
3943314,philsim,Phil Simpson,identifier
2520348,philwahlbrink,Phil Wahlbrink,"identifier,observer"
1420575,phlomis_2019,Sergey Mayorov,identifier
827122,phoebeandrews,,"identifier,observer"
6260053,phoenicurus,Andreas Michalik,identifier
8330830,pic0lo,,identifier
6102906,pichet3,Pichet CHANTON,"identifier,observer"
4249652,picklejar,Alex Yu,"curator,identifier,observer"
311484,pierre-glez,P Gonzalez Zamora,identifier
2236269,pierrecorbrion,Pierre Corbrion,"identifier,observer"
1257252,pierrenoel,,identifier
699506,pieterwinter,Pieter Winter,identifier
1107254,pilcrow,Pilcrow,"identifier,observer"
6545070,pilgrim123,pilgrim123,identifier
3024048,pilmar,Piermario Maculan,"identifier,observer"
7121683,pineconeinthemist,Maria Jesus,"annotator,identifier,observer"
5233894,pinustaeda,,"identifier,observer"
7804097,piotr12345,Peter,identifier
7890442,piotr1410,Piotr,"identifier,observer"
811473,piotr3,Piotr Panek,"annotator,identifier,observer"
1402798,piphilsunmas,"Sansum, P.A.","identifier,observer"
180309,pittosporum,Florence,identifier
57661,pjd1,Peter de Lange,"annotator,curator,identifier,observer"
2884009,pjd2,,"identifier,observer"
8303685,planetaverde303,,"identifier,observer"
2148529,plantas_en_antesis,Macarena Andrea Villalobos Farías,identifier
8266002,plantastic_lilli,Lilli P.,identifier
3186651,plantbrosg,pbsg,identifier
1201305,plantdruid,,"identifier,observer"
7079863,plantman4,L. C.,"curator,identifier"
4293734,plantperson7654,,identifier
371579,plantsarecool,Jacob Smith,"identifier,observer"
2688174,plnauta,Paulo Lopes,identifier
6327231,pnwcoasthiker,Dina Pavlis,identifier
1241850,pnwmossnerd,,"identifier,observer"
4218206,poetic450,,"identifier,observer"
7922145,polarmetrie,Julia,identifier
26905,polemoniaceae,Jeff,identifier
3768173,pondcypressstudio,,"identifier,observer"
3839945,possiblybuddha,possiblybuddha,"identifier,observer"
9397236,pouffffffff,,identifier
4243798,poultrypalace,Madrone Ruggiero,"annotator,identifier,observer"
3327701,powejx,,"identifier,observer"
1832448,prairie-willow,Veronique Tessier,"identifier,observer"
3601677,prashantkaradakatti321,Prashant Karadakatti,"identifier,observer"
2615636,pratyeka,,"identifier,observer"
4065689,prestonhamren007,Preston-Eric Hamren,identifier
17145,profdiegogonzalez,Diego Gonzalez,identifier
759683,projectseawolf_sv,Project Seawolf,"identifier,observer"
5304833,prosperosity,,"identifier,observer"
8856377,psball,,"annotator,identifier,observer"
4063761,pstimmler,Dr. Peter Stimmler,"identifier,observer"
216168,psweet,,"curator,identifier,observer"
7910151,psylvestris,,"identifier,observer"
491988,pucak,Joan Knapp,identifier
363321,pufferchung,Michelle W. （鍾偉瑋）,identifier
279499,purplesagela,,identifier
4842220,purpleviolet_syn_rgvhf,Scarlett,identifier
6924066,putaweta,,"identifier,observer"
1338616,pvaraujo,Paulo Ventura Araújo,identifier
2370039,pycurtin,Pam Curtin,"identifier,observer"
9828556,pyrorchis,,"identifier,observer"
63000,qgroom,Quentin Groom,identifier
776526,quercusboletus,kevin mason,identifier
450592,quillipede,Quillipede,"annotator,identifier,observer"
7733167,quyksilver,,identifier
1454648,r-a-p,RAP,"curator,identifier"
58498,r_nichol,Richard Nichol,"identifier,observer"
1297023,rachel467,Rachel Webster,"identifier,observer"
3853447,rachid_meddour,Rachid Meddour,"identifier,observer"
3745892,radbackedsalamander,Alex Karasoulos,"curator,identifier,observer"
1475331,radekwalkowiak,Radek Walkowiak,identifier
5160652,radim-paulic,Radim Paulič,identifier
4119542,radon222_86,Radon222 86,identifier
3191925,radoslawpuchalka,Radosław Puchałka,identifier
5042828,rafa_gestrada,Rafael Grajeda-Estrada,identifier
1014176,rafaelacuna,Rafael Acuña,identifier
8341552,rafal_d_borkowski,Rafał Be,"identifier,observer"
970662,ralf_jahn,Ralf Jahn,identifier
42119,rambryum,Randal,"identifier,observer"
5617226,ramenesq,,"identifier,observer"
492790,randybodkins,Randy Bodkins,"identifier,observer"
2833554,ranger2020,,identifier
8148506,ranscombe_lodge,Ranscombe Lodge,"identifier,observer"
6616097,raulbvc,raulbvc barria,identifier
1970328,rauljohnson,Raúl Johnson,"identifier,observer"
4959626,raulrancel,Raul Rancel Salazar,"identifier,observer"
6278619,rawest,Reb West,"annotator,identifier"
2241846,ray174,Ray Swain,"identifier,observer"
6884996,raylantalbot,Ray Brown,identifier
6867359,raymondvr,Raymond van Rijn,"identifier,observer"
702299,raymundomj,Ray Martínez Jiménez,identifier
493282,rbeeorchid,Rolando,identifier
8650436,rboyne,Richard L. Boyne,"annotator,identifier,observer"
57918,rcarterbrown,Ross Carter-Brown,"identifier,observer"
953538,rcraft,,identifier
9871532,readingshade,,"identifier,observer"
8188643,redfirefly42,foo,"identifier,observer"
2621666,reedlindwurm,Reed Lindwurm,"annotator,identifier,observer"
4766419,regray,Ryan E. Gray,"identifier,observer"
943813,reidhardin,Reid Hardin,"curator,identifier,observer"
452510,reinderw,,"curator,identifier"
1440158,reingered,,"identifier,observer"
1488792,rejoin,Evgeny Pervakov,"identifier,observer"
5342987,relentlessratking,,"identifier,observer"
13832,repsa_unam,,identifier
6648596,reptilrrudy,Rudy,identifier
388888,rfoster,Ralph Foster,"curator,identifier"
405159,rgraveolens,Ruta,"annotator,identifier,observer"
1594618,rherold,Roy,identifier
6719471,rhsh,Rodney Haynes,identifier
57546,ria999,Ria,"identifier,observer"
4914923,riainnature,Maria Duynisveld,identifier
2960630,ribbik,,identifier
4026605,ricardelremate,Ricard Busquets Reverte,"curator,identifier"
1679226,ricardo_munoz,,identifier
2569885,ricardofbs,,"identifier,observer"
2994623,ricardofdelima,Ricardo Lima,"curator,identifier"
1361406,richard304,Richard Hartnup,"identifier,observer"
5512652,richard_bulva,Richard Bulva,identifier
4324255,richard_pearlstein,Richard Pearlstein,"identifier,observer"
1039451,richardboon,Richard Boon,"identifier,observer"
6850500,richardtv,,"identifier,observer"
679321,ricky_taylor,Ricky Taylor,"identifier,observer"
3513651,rikimaru,Rikimaru,"annotator,identifier"
4435620,rita_cavero,,identifier
2561413,rivermont,Will Bennett,identifier
215911,rjdee88888,Richard,"identifier,observer"
4916080,rlaortiz,,identifier
3708857,rleihy,,"identifier,observer"
7723309,rlocksa,Rozetta Locksa,identifier
6363456,rma3corvids,Andrew F,"identifier,observer"
51500,rmedina,Rafael Medina,"curator,identifier"
1623218,rmjb,,"identifier,observer"
5427517,ro_ko,Roman A. Lagazyuk (Роман А. Лагазюк),"curator,identifier"
9266736,roadside_rambler,,identifier
1980133,roanan_d,Roanan DeMeyer,identifier
57883,robcruickshank,Rob Cruickshank,"identifier,observer"
4880800,robert1534,Robert Mitchell,identifier
47203,robertarcher397,Robert Archer,"curator,identifier"
6689380,roberto-07,Roberto Meloni,"identifier,observer"
9345,roberto_arreola,Roberto Arreola Alemón,"curator,identifier,observer"
5499965,robfairley,Rob Fairley,"identifier,observer"
11064,robgur,Robert Guralnick,annotator
3983455,robin_minch,Robin Minch,annotator
2284685,robogenesis,Brodie Springer,identifier
2437064,rochanaturaleza,Martin Abreu,identifier
5493921,rocioelisa,Rocío Elisa,identifier
134781,rocklands,,observer
5060998,rockpaperstar11,L. Frongia,"identifier,observer"
28726,rockybajada,,"identifier,observer"
748784,roddyward,Roddy CJ Ward,"identifier,observer"
512125,rogerbirkhead,Roger Birkhead,"curator,identifier"
1486838,rogerlatham,Roger Latham,"identifier,observer"
7742763,rogertalks,Roger Gawne,"identifier,observer"
538337,rogueadventurer,N.R. Jenzen-Jones,"identifier,observer"
5446830,rolandgromes,Roland Gromes,identifier
9817639,romain_va,Romain,identifier
771325,roman_romanov,,identifier
4868844,romanlabrousse,,identifier
8785295,ronanisntreal,Ronan Veers,"identifier,observer"
5848333,ronensh,,identifier
1097120,ronf,Ron Frumkin,"curator,identifier,observer"
266219,rosawoodsii,Hilary Rose Dawson,identifier
1298657,rosshawkins,,identifier
97361,rowan_hindmarsh_walls,Rowan Hindmarsh-Walls,"curator,identifier"
2618071,rowan_m,,identifier
9231416,roxplants,,identifier
16268,rpmundo,,"curator,identifier"
119644,rroutledge,Rob Routledge,identifier
6514544,rrrrrrrrr,,observer
841124,rubecula,,"identifier,observer"
4477679,rubybonnet,Milo,"identifier,observer"
1881459,rubyslippers,,"identifier,observer"
3599717,rudolphous,Michel Langeveld,identifier
6268258,rudymaex,,"identifier,observer"
8690906,rukachucao,,"identifier,observer"
2583877,russellbarrett,Russell Barrett,"identifier,observer"
761384,russtitus18,Russ Titus,"identifier,observer"
2067975,rutgerb,RutgerB,identifier
1761800,ruth-palsson,Ruth Palsson,identifier
7198267,ruth11409,Ruth Turunen,identifier
542838,ruthstornetta,,"identifier,observer"
4189735,ruzka,Andy Wolfe,identifier
275602,rwr,,"identifier,observer"
2091649,ry_folk,,identifier
292007,ryan84,Ryan Watson,identifier
8370945,ryanphillipswa,,identifier
9028,ryber,Ry Beaver,"curator,identifier"
3908595,rynxs,Ryan Sorrells,"curator,identifier,observer"
38771,ryruther,Dr. Ryne D. Rutherford,"identifier,observer"
1212216,ryvesie,Joanne Ryves,"identifier,observer"
446969,s_k_johnsgard,Scott K. Johnsgard,"annotator,identifier"
7864206,s_s_farnsworth,,identifier
2656033,sabrinaheitmann,,"identifier,observer"
572980,sadawolk,Sandy Wolkenberg,identifier
4770956,sadhus,,identifier
2332002,saifudeen_muhammad,Saifudeen Muhammad,identifier
7012558,salas_guerrero_omar_alberto,SALAS GUERRERO OMAR ALBERTO,"annotator,identifier,observer"
1192917,salvador29,Salvador Costa,"identifier,observer"
5251556,salvadorcabrera21,Salvador Cabrera,"identifier,observer"
1993472,salvadorcarven,Salvador,"identifier,observer"
5249220,salzgurke,,"annotator,identifier,observer"
6409655,samanthab24,,"identifier,observer"
1800229,samb0,Samuel Frankel,"identifier,observer"
2164078,samgutekanst,Sam Gutekanst,"identifier,observer"
58535,samhg,,identifier
7492106,samstrich,,"annotator,identifier"
672394,sandraf,Sandra Falanga,"identifier,observer"
119654,sandy-tshunade,Sandy Cortes,"identifier,observer"
159098,sandytrailslvr,sandytrailslvr,"identifier,observer"
3793891,sangos,Agustín Sanguinetti,identifier
1411422,santiago_rosales_9,Santiago Rosales,identifier
1467469,santiagomailhos,Santiago Mailhos,identifier
392753,santiagombv,Santiago,identifier
3902056,sara_mendez_cevntes,Sara Mendez Cevntes,"identifier,observer"
4053242,saraberguices,,"identifier,observer"
51155,sarachiarello,,"identifier,observer"
4083837,sarafonseca,Sara Fonseca,"identifier,observer"
2729775,sarah2189,Sarah Dendy,"identifier,observer"
6480615,sarah_oberlin,Sarah Oberlin,identifier
6497237,sarahjdillion,Sarah Dillion,identifier
3736836,sarahwetterer,Sarah Wetterer,identifier
4482734,saravanan_s_01,,"identifier,observer"
4420406,sarcophilus,jorge gutierrez,"identifier,observer"
3471122,sascha42,Sascha Greis,"identifier,observer"
218890,sassafrassuz,,identifier
3410494,sauron978,Mr. Nature,"identifier,observer"
58031,savvy,Nick Saville,identifier
725720,scapiculata,Ekaterina Rozantseva,identifier
737222,schmeather,Heather Schibli,"identifier,observer"
340786,schoenitz,Mirko Schoenitz,"curator,identifier,observer"
971628,schozas,Sergio Chozas,"identifier,observer"
7845652,scienzenaturali,Andrea Bonifazi,"identifier,observer"
10047854,scolopendrilla,,identifier
4798604,scott_cave,Scott Cave,"identifier,observer"
109461,scottward,Scott Ward,"curator,identifier,observer"
1774496,scottwgavins,Scott W. Gavins,"annotator,identifier"
10317572,scoutarbor,,identifier
3978345,scplants,,"identifier,observer"
4061615,scwilso35,Steven Wilson,"annotator,identifier"
1993182,sddouglas,,identifier
57863,sdjbrown,Samuel Brown,"curator,identifier"
7568730,sdylanr,Dylan Rowan,identifier
2991,sea-kangaroo,,"curator,identifier,observer"
3861712,sean579,Sean Haight,identifier
2473573,sean_patton,Sean Patton,"identifier,observer"
9419538,seaweedpete,P. Lahiff,identifier
5911715,seba-stian,Sebastián,"identifier,observer"
4433686,sebaramirez,Sebastián Ramírez Rebolledo,identifier
8387787,sebastiansantecchia,Sebastián Santecchia,identifier
1417603,sebcato,Sebastian Ćato,"curator,identifier"
2060932,sebeyes,Sébastien Lhoumeau,"identifier,observer"
2875686,sebsant,Sébastien SANT,"identifier,observer"
1309897,sedgequeen,Barbara L. Wilson,identifier
766955,sedgesrock,Clare Archer,identifier
4290617,seeschwalbe,,identifier
8246577,semola,Samuel Piña Tostada,"identifier,observer"
4067121,senderoecologicolavicentina,sendero ecologico la vicentina,identifier
1537873,sennesand,Ana Elsner,"identifier,observer"
8441429,sergiodonas,,"identifier,observer"
170974,serguei_ponomarenko,Serguei Ponomarenko,"curator,identifier,observer"
5644028,seth_cs,Seth,identifier
993656,seymour_burgess,Seymour Burgess,identifier
55419,sgadber,,"identifier,observer"
3929592,shaniq_pillay,Shaniq Pillay,observer
2369050,shawnmccourt,"Shawn McCourt, Ph.D.",identifier
5027854,shelomi,Shelomi Doyle,identifier
4179402,shenpei_cheng,ShenPei Cheng,"identifier,observer"
740297,sheriff_woody_pct,Matt Berger,"identifier,observer"
8713612,shimmeringfish,Nora,identifier
6320600,shiru22,,identifier
6211445,shmarsh,Marshall Archibald,"identifier,observer"
3673266,sidalcea,Terry M,identifier
3574162,siempreverde,,"identifier,observer"
7780292,sieversii,Colin Pommier,"annotator,identifier"
303791,siju,Sigitas Juzėnas,"identifier,observer"
272203,silverpeakwildman,Mike Splain,"identifier,observer"
6659518,silverydragon,,"annotator,identifier"
6442337,sim_elliott,Sim Elliott,observer
57587,simcockr,,"identifier,observer"
5501050,simon_attwood,Simon Attwood,"identifier,observer"
165659,simonnicholas,Simon Nicholas,identifier
2070597,simonsr35,Robert Simons,identifier
1931523,sipunculidae,,identifier
10328776,sirgreen99,Sreyas Ravi,identifier
3459994,siwek,Danny Siwek,identifier
1486252,skjoldalsted,Skjold Søndergaard,"identifier,observer"
4189965,skreling,,identifier
2400612,skycat,空猫,identifier
1955096,skyliner67,Regina Karolyi,identifier
5056426,slack3r,Оксана,"identifier,observer"
1014628,slamonde,Steven Lamonde,"identifier,observer"
1243114,smalltown_huang,小铖/Smalltown,identifier
8321697,snev,Snev,identifier
137919,sofia-b,,"identifier,observer"
7568863,softshade,Softshade,identifier
2328169,solomonziegert,Solomon Ziegert,annotator
1158723,someplant,Luka S. (someplant),"annotator,curator,identifier"
8976443,sonchuspanza,,identifier
350032,soniamolino,Sonia Molino,"curator,identifier,observer"
4194859,soniapazdyderska,Sonia Paź-Dyderska,identifier
100241,sonnia,,identifier
4428334,sonqollay,Diego S. Arancibia,identifier
2126199,soo-bird,,"identifier,observer"
6180367,sophie-lgx,Sophie Derveau,identifier
687981,sophiemia95,Sophie Kynman-Cole,identifier
1445653,sophieponsford,Sophie Ponsford,"identifier,observer"
4764946,sorschlet,sorschlet,identifier
5777338,southern_appalachia,R. I. Slaton,identifier
10024151,southernstorm21,southernstormy,identifier
163506,space_coyote,Harry Podschwit,identifier
4197343,spacefatty,Eddie Long-Von Droch,"annotator,identifier,observer"
5579078,spacelargo,,identifier
1713345,spaceopossum,,annotator
6593754,spalp,Salza Palpurina,"identifier,observer"
5737250,species-spotter,Ben Timmings,"identifier,observer"
3268842,spencer_,Spencer,"annotator,identifier,observer"
528056,spifferella,Becky Escalante,"annotator,identifier,observer"
2565401,spinescence,,identifier
5383183,spiphany,Brenda Black,identifier
941189,splendiddesolation,Massimo Sandal,"identifier,observer"
4160391,splnddfairywren,Fen Levy-O'Malley,"identifier,observer"
319442,sporesofdoubt,Sean Whitcomb,"identifier,observer"
3148824,squidney8,Connor Sydney (Squid),identifier
2479662,stanoftheselkirks,Stan Galloway,identifier
615980,stanvrem,Stan van Remmerden,"identifier,observer"
8024305,staticvoid11,,identifier
4565033,stefadrian,Stefan Pav,"identifier,observer"
4155577,steinm,Michael Stein,identifier
1878873,stekkelpak,Zoltán Stekkelpak,identifier
493573,stellarhia,Rhia Ironside,"identifier,observer"
2685658,stenz,,identifier
481172,stephanie1120,Stephanie Lyon,identifier
350459,stephen54,Stephen Moores,identifier
15329,stephen_thorpe,Stephen Thorpe,"annotator,identifier,observer"
7046664,steve_boyd,,"identifier,observer"
1236256,steve_mcwilliam,Stephen James McWilliam,identifier
5537270,steve_mt,,identifier
3396573,steveansell,Steve Ansell,"identifier,observer"
1831387,stevehunter,Steve Hunter,identifier
573470,stevemaldonadosilvestrini,Steve Maldonado Silvestrini,"curator,identifier"
1032462,steven-cyclist,Steven Bodzin,"identifier,observer"
2307857,stevenhayward,Steven Hayward,"identifier,observer"
3552494,stevetobin,Steve Tobin,"identifier,observer"
3720750,stewart_blackwell,Stewart Blackwell,"annotator,identifier,observer"
704271,stewartwechsler,Stewart Wechsler,"annotator,identifier"
4142418,stine_elin_helmers_ovrebo,Stine-Elin Helmers Øvrebø,identifier
5806781,stipe_humac,Stipe Vujevic,"annotator,identifier,observer"
2386298,strandloper,Johan Eksteen,"identifier,observer"
3231465,string_of_nature,Tyson Hobbs,identifier
2540395,stuart_tarwin,stuart inchley,"identifier,observer"
6164054,sturuss,Stuart,identifier
2669282,subaya,Subbaiah Mechanda,identifier
3034111,subsp-leo,Leo Vaughan,"identifier,observer"
6616527,superbum2,,identifier
1344503,superluminal,Soumil,identifier
2545129,suppiah_i_019,,"identifier,observer"
3867485,sur_endemico,Pablo Silva,"curator,identifier,observer"
1661239,suresh_ghimire,Suresh Ghimire,identifier
2498450,surfinbird,Garth Aiston,identifier
3775672,surukua,Noé Abraham Muñoz Padilla,"identifier,observer"
1259545,survival,,"identifier,observer"
9086959,susana1429,,identifier
4375398,susana_tapia,Susana Tápia,"identifier,observer"
34079,susanfawcett,Susan Fawcett,"identifier,observer"
57411,susanwiser,Susan Wiser,"identifier,observer"
23043,sushantmore,S.MORE,"curator,identifier,observer"
9720077,susierobinss,Susie,"identifier,observer"
9901849,suspiciously_shaped_cloud,,identifier
3632220,suttonbae,Fred,identifier
229665,suzanne11,Suzanne Dingwell,"identifier,observer"
1100791,svendhansen,Svend Hansen,identifier
433844,swamphen_nz,Petra,"identifier,observer"
1414073,swampthing9000,Swampthing9000,identifier
455521,swfeirst,Sean Feirstein,"identifier,observer"
5702122,swimjamie,Jamie O'Neill,"annotator,identifier,observer"
4719007,swisschick,Karla Salp,annotator
5163239,swords,,identifier
3926910,sylb,,"identifier,observer"
6276602,sylvain_naturaliste,Sylvain G,identifier
4174068,sylvc,c,identifier
1417874,sylviehawkes,,"identifier,observer"
1784737,sympiotr,Piotr Lukasik,"identifier,observer"
5305939,syncat,,identifier
4410972,syrahpoole,Sarah Poole,"identifier,observer"
8371500,syster,Timmie Schramm,"identifier,observer"
1481466,szuwarek,Dariusz Kamiński,identifier
2240398,tabbara_s_14,,"identifier,observer"
13118,tadamcochran,,"identifier,observer"
3263572,tadenham,Tom,identifier
1626241,tadpole1tail,Christine,identifier
1068140,taiwan_reevesia,,"identifier,observer"
1554359,tamibelliveau,Tami Belliveau,"identifier,observer"
2724050,tammor,Tammo Reichgelt,identifier
125707,tangatawhenua,,identifier
417943,tanyad,Tanya,"identifier,observer"
4412245,tarikb,Tarik Bodasing,"identifier,observer"
5492542,tarmand,Thomas ARMAND,"identifier,observer"
4812986,tasrine,Michael Souza,"identifier,observer"
6739329,tatiana_chimera,Татьяна Химера,"annotator,identifier,observer"
4001661,taunagi,,identifier
2926001,tayloria,Stefan Gey,"curator,identifier"
57392,tbay,Robyn Smith,"identifier,observer"
1346668,tca12345,,"identifier,observer"
5370949,tcatapa_asepmulyani,,identifier
5887579,tdiscolor,,identifier
451802,teakettle_wren,Lisa Appelbaum,identifier
4147742,teichmolch70,Thorsten Stegmann,"identifier,observer"
5697546,tephra_bates,Tephra Bates,"annotator,identifier,observer"
6604195,teresa_jardim,,"identifier,observer"
3492798,terryvanniekerk,Terry,"identifier,observer"
5663557,teruruphotography,Sam Bennett,identifier
2716033,tessaaby,Tessa Aby-Kruger,"identifier,observer"
7703591,texag2015,,identifier
3675180,the_birders_family,Ира и Костя,"identifier,observer"
1138587,thebeachcomber,Thomas Mesaglio,"curator,identifier,observer"
651292,thecarolpeterson,,identifier
356154,thedrw,David Weisenbeck,"annotator,identifier,observer"
5614305,theflightlessmoda,theflightlessmoda,"identifier,observer"
4137598,thehousebunting,,"curator,identifier,observer"
1298301,thepalmenthusiast,Vincent Fehr,identifier
4423923,theplantfinder,George James Mann,identifier
4186343,theunis_morgenthal,Theunis Morgenthal,identifier
767919,thewavemongoose,Daniel Young,"identifier,observer"
186023,thewhistlingfrog,Tom,identifier
764897,thilokrueger,Thilo Krueger,"curator,identifier"
2761270,thomas--,Thomas Gyselinck,identifier
4071665,thomasfriedrich,Thomas Friedrich,identifier
5176482,thoscho,Thomas Schorr,identifier
9078836,threetreez,Pinguicula 'Florian',"annotator,identifier"
9224330,tiacarden,Tia,identifier
7627509,tiagofcsantos,Tiago Santos,identifier
2623431,tiagojrc,Tiago Carrapiço,"identifier,observer"
3074531,tiagoreis2020,Tiago Beirão Reis,"identifier,observer"
160,tiggrx,Tig,"curator,identifier,observer"
135087,tim-mcnamara,Tim McNamara,observer
4038105,timeberling,Tim Eberling,identifier
64298,timothymayne,Timothy Mayne,identifier
2881041,timpurches,Tim,identifier
414707,tmessick,Tim Messick,"identifier,observer"
322233,tminatbe,,"identifier,observer"
3428315,tnnaturalist,Jeremy,"identifier,observer"
6629497,tobf,TFuchs,identifier
7212548,tobi-nature,Tobias Polzer,"identifier,observer"
3646652,tobi123,,identifier
8567787,tobias-spanner,Tobias Spanner,identifier
2031602,tobias70,Tobias Lindberg,"identifier,observer"
4018425,toheroa,,"identifier,observer"
8273146,tom253783,,identifier
7476602,tom4586,Tom SELLIER,identifier
1391973,tom_argentopratus,Thomas Silberfeld,identifier
6271217,tom_beard,Tom Beard,"identifier,observer"
284449,tombesser,,observer
1937866,tomdeas,,observer
8829089,tomek9853,Tomek Muśko,"identifier,observer"
1572028,tomerler,Tom Erler,"identifier,observer"
4460276,tomjo,,identifier
344850,tomkaye,Tom Kaye,identifier
7217518,tomklee,Tom Klee,identifier
3360270,tomsubritzky,,"identifier,observer"
1867894,tony-futcher,Tony Futcher,"identifier,observer"
16490,tony_wills,Tony Wills,"curator,identifier"
68547,tonycohen395,Tony Cohen,"identifier,observer"
383144,tonyrebelo,Tony Rebelo,"identifier,observer"
9101853,totoro5,Totoro Guibert,identifier
4836977,toyonito,James C. Davis,identifier
1009578,tracysfeldman,,"identifier,observer"
4695415,tramage,Thibault Ramage,identifier
3445797,tramperjames,James Lennox,"identifier,observer"
81949,trcarlisle,Tamsin Carlisle,"identifier,observer"
2802919,treegonogrekill,Gabriel Jenny,identifier
1854479,trentberry,,"identifier,observer"
425713,trevvan,Trevor Van Loon,"identifier,observer"
1985181,trichocereus,,identifier
2008098,trientalid,,"identifier,observer"
6441069,trini_torres,,"identifier,observer"
8144707,tritonalpestre,lucane,identifier
1128112,trmangione,Travis Mangione,"identifier,observer"
743105,trondoskars,Trond R. Oskars,"curator,identifier"
1109131,troos,Troos van der Merwe,"identifier,observer"
6930847,truffletheguineapig,,"identifier,observer"
175837,tsn,Tom Norton,"annotator,identifier"
5858200,ttsquid,,identifier
5531341,tuero,Tuero,"annotator,identifier,observer"
4896667,tulazur,,identifier
1010243,tuq,Jaxon Lane,"curator,identifier"
4202795,turtless,,identifier
896523,tutukiwi,Andrew Townsend,"identifier,observer"
660067,tylermowery,Tyler Mowery,"identifier,observer"
999306,tysonleeholmes,Tyson Lee Holmes,identifier
1378610,ubovich,Mirko Ubović,identifier
2539505,ufokingdom,kyva,"identifier,observer"
29935,ug56bdi,Ulises Guzmán,"curator,identifier"
836783,ulexeuropaeus,,"identifier,observer"
8305422,ulisimon,Ulrich Simon,"identifier,observer"
3374093,ullak,Ulla Kaasalainen,"identifier,observer"
8589299,ulovetrin,Trinity Wolfe,"identifier,observer"
1845772,ulrichs,Ulrich Seitz,identifier
7055771,umbrasumus,Frances Ross,"identifier,observer"
3302680,unclecactus,Jake Rehage,identifier
3003456,urgamal,Urgamal Magsar,identifier
3402127,uroboros,Мирослав Харьков,identifier
4393453,urtica-gracilis,,"identifier,observer"
5644579,user_not__found,,identifier
7167980,usernamelesss,,identifier
5561925,usufruct,Gavin Petersen,"identifier,observer"
246705,uticabirder,Tim O'Connell,"identifier,observer"
3469063,utrgvnativeplantlab,UTRGV Native Plant Lab,"identifier,observer"
3382536,vaibhavdwivedi,Vaibhav Dwivedi,"identifier,observer"
1437774,valentinabuono,Valentina,"identifier,observer"
6633851,valerykon,,identifier
10038,valter,Valter Jacinto,"curator,identifier"
8385946,valternrmedeiros,Valter Medeiros,identifier
3905151,varechi,Álvaro Pérez Pérez,"identifier,observer"
