taxon_id,taxon.name,n_obs,sum_individuals,id,quality_grade,observed_on,description,captive,uri,Epi.lat,Epi.long,location,taxon.common,user_login,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,family_name.x,genus_name.x,EpiCount,Setting,field:associated observation,TreeSp,GrowingSite,field:NA,Moss,EpiSize,DBH,EpiHeight,field:plant life stage,field:plant phenology->most common flowering/fruiting reproductive stage,TreeHeight,ObsGroup,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:host plant id,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:invasive?,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,DBH_num,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiCount_noNA,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,family_id,family_name.y,class_id,class_name,genus_id,genus_name.y,EpiID,BaseGroup,Site,Tree,TreeID,Epi,EpiNum,TreeCat,NumberTrees,Type,SiteLat,SiteLon,dominanttrees,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat
55831,Glechoma,2,2,277655038,needs_id,2025/04/27 8:51 AM,might be growing terrestrially through the bark,FALSE,https://www.inaturalist.org/observations/277655038,52.1273222222,4.4648888889,"52.1273222222,4.4648888889",ground-ivies,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,176464,Lamiaceae,Glechoma,1,Urban,"",Salix,knothole,,no,0.3,0.4,0.5,"","",1.8,S4T02,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.4,1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550567/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550570/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498550567/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498550570/square.jpg,1,1,0.5,0.3,0.5,0.3,48623,Lamiaceae,47124,Magnoliopsida,55831,Glechoma,S04T02_E01,S4T02,S04,T02,S04T02,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
55831,Glechoma,2,2,277655040,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277655040,52.1273305556,4.4648611111,"52.1273305556,4.4648611111",ground-ivies,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,176464,Lamiaceae,Glechoma,1,Urban,"",Salix,knot-burr-gnarl,,no,0.3,0.4,0.4,"","",1.8,S4T02,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.4,1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550573/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550607/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498550573/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498550607/square.jpg,1,1,0.4,0.3,0.4,0.3,48623,Lamiaceae,47124,Magnoliopsida,55831,Glechoma,S04T02_E02,S4T02,S04,T02,S04T02,,02,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
124544,Anthriscus sylvestris,36,46,277655749,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277655749,52.1274027778,4.4649527778,"52.1274027778,4.4649527778",Cow Parsley,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,78506,Apiaceae,Anthriscus,1,Urban,"",Salix,pollard head,,no,0.3,0.4,1.7,"","",1.8,S4T03,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.4,1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552294/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552322/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498552294/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552322/square.jpg,1,1,1.7,0.3,1.7,0.3,48699,Apiaceae,47124,Magnoliopsida,52847,Anthriscus,S04T03_E01,S4T03,S04,T03,S04T03,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
124544,Anthriscus sylvestris,36,46,277655750,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277655750,52.1274027778,4.4649638889,"52.1274027778,4.4649638889",Cow Parsley,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,78506,Apiaceae,Anthriscus,1,Urban,"",Salix,pollard head,,no,0.4,0.4,1.8,"","",1.8,S4T03,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.4,1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552686/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552296/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552319/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498552686/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552296/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552319/square.jpg,1,1,1.8,0.4,1.8,0.4,48699,Apiaceae,47124,Magnoliopsida,52847,Anthriscus,S04T03_E02,S4T03,S04,T03,S04T03,,02,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
53095,Heracleum,1,1,277656597,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277656597,52.1274388889,4.4649555556,"52.1274388889,4.4649555556",hogweeds,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,156819,Apiaceae,Heracleum,1,Urban,"",Salix,pollard head,,no,0.3,0.3,1.4,"","",4,S4T04,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.3,4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498554234/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498553828/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498553830/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498554234/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498553828/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498553830/square.jpg,1,1,1.4,0.3,1.4,0.3,48699,Apiaceae,47124,Magnoliopsida,53095,Heracleum,S04T04_E01,S4T04,S04,T04,S04T04,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
51884,Urtica dioica,18,24,277657055,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657055,52.1274388889,4.4649833333,"52.1274388889,4.4649833333",great stinging nettle,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,123596,Urticaceae,Urtica,3,Urban,"",Salix,knothole,,no,0.4,0.3,1.5,"","",2,S4T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.3,2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg,3,3,1.5,0.4,1.5,0.4,51885,Urticaceae,47124,Magnoliopsida,51886,Urtica,S04T05_E01,S4T05,S04,T05,S04T05,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
51884,Urtica dioica,18,24,277657055,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657055,52.1274388889,4.4649833333,"52.1274388889,4.4649833333",great stinging nettle,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,123596,Urticaceae,Urtica,3,Urban,"",Salix,knothole,,no,0.4,0.3,1.5,"","",2,S4T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.3,2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg,3,3,1.5,0.4,1.5,0.4,51885,Urticaceae,47124,Magnoliopsida,51886,Urtica,S04T05_E02,S4T05,S04,T05,S04T05,,02,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
51884,Urtica dioica,18,24,277657055,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657055,52.1274388889,4.4649833333,"52.1274388889,4.4649833333",great stinging nettle,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,123596,Urticaceae,Urtica,3,Urban,"",Salix,knothole,,no,0.4,0.3,1.5,"","",2,S4T05,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.3,2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg,3,3,1.5,0.4,1.5,0.4,51885,Urticaceae,47124,Magnoliopsida,51886,Urtica,S04T05_E03,S4T05,S04,T05,S04T05,,03,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
52808,Poa annua,12,19,277657434,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657434,52.1274444444,4.4650166667,"52.1274444444,4.4650166667",Annual Meadow-grass,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,35832,Poaceae,Poa,1,Urban,"",Salix,knothole,,no,0.2,0.5,1.6,"","",5,S4T06,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555799/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555838/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555799/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555838/square.jpg,1,1,1.6,0.2,1.6,0.2,47434,Poaceae,47163,Liliopsida,52809,Poa,S04T06_E01,S4T06,S04,T06,S04T06,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
765394,Sambucus nigra,187,203,277659951,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659951,52.1274944444,4.4650527778,"52.1274944444,4.4650527778",European black elderberry,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,73438,Viburnaceae,Sambucus,1,Urban,"",Salix,pollard head,,no,0.6,0.45,2.1,"","",2.1,S4T07,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.45,2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556411/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498556411/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg,1,1,2.1,0.6,2.1,0.6,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus,S04T07_E01,S4T07,S04,T07,S04T07,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
765394,Sambucus nigra,187,203,277659955,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659955,52.1274944444,4.4650027778,"52.1274944444,4.4650027778",European black elderberry,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,73438,Viburnaceae,Sambucus,1,Urban,"",Salix,pollard head,,no,0.5,0.45,2.1,"","",2.1,S4T07,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.45,2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498557410/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556442/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498557410/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556442/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg,1,1,2.1,0.5,2.1,0.5,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus,S04T07_E02,S4T07,S04,T07,S04T07,,02,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
53060,Galium,8,10,277659957,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659957,52.1274944444,4.4650027778,"52.1274944444,4.4650027778",bedstraws,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,482069,Rubiaceae,Galium,2,Urban,"",Salix,pollard head,,no,0.2,0.45,2.1,"","",2.1,S4T07,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.45,2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg,2,2,2.1,0.2,2.1,0.2,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium,S04T07_E03,S4T07,S04,T07,S04T07,,03,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
53060,Galium,8,10,277659957,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659957,52.1274944444,4.4650027778,"52.1274944444,4.4650027778",bedstraws,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,482069,Rubiaceae,Galium,2,Urban,"",Salix,pollard head,,no,0.2,0.45,2.1,"","",2.1,S4T07,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.45,2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg,2,2,2.1,0.2,2.1,0.2,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium,S04T07_E04,S4T07,S04,T07,S04T07,,04,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
765394,Sambucus nigra,187,203,277660759,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277660759,52.1274805556,4.4650444444,"52.1274805556,4.4650444444",European black elderberry,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,73438,Viburnaceae,Sambucus,1,Urban,"",Salix,knothole,,no,0.7,0.5,1.6,"","",5,S4T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.5,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561247/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561306/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561225/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561247/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561306/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561225/square.jpg,1,1,1.6,0.7,1.6,0.7,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus,S04T08_E01,S4T08,S04,T08,S04T08,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
47602,Taraxacum officinale,33,33,277662352,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662352,52.1275055556,4.465025,"52.1275055556,4.465025",common dandelion,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,239044,Asteraceae,Taraxacum,1,Urban,"",Salix,knothole,,no,0.5,0.52,1.7,"","",2.2,S4T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.52,2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561938/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561977/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561938/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561977/square.jpg,1,1,1.7,0.5,1.7,0.5,47604,Asteraceae,47124,Magnoliopsida,47603,Taraxacum,S04T09_E01,S4T09,S04,T09,S04T09,,01,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
52809,Poa,21,25,277662353,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662353,52.1275111111,4.4650527778,"52.1275111111,4.4650527778",Meadow-grasses,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,155090,Poaceae,Poa,1,Urban,"",Salix,knothole,,no,0.2,0.52,1.7,"","",2.2,S4T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.52,2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561937/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561978/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561937/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561978/square.jpg,1,1,1.7,0.2,1.7,0.2,47434,Poaceae,47163,Liliopsida,52809,Poa,S04T09_E02,S4T09,S04,T09,S04T09,,02,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
52809,Poa,21,25,277662354,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662354,52.127525,4.4650694444,"52.127525,4.4650694444",Meadow-grasses,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,155090,Poaceae,Poa,1,Urban,"",Salix,knothole,,no,0.4,0.52,1.7,"","",2.2,S4T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.52,2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561971/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561990/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561971/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561990/square.jpg,1,1,1.7,0.4,1.7,0.4,47434,Poaceae,47163,Liliopsida,52809,Poa,S04T09_E03,S4T09,S04,T09,S04T09,,03,30 - 60,38,Willow,52.1261161,4.4632246,Salix,146,31,95,26
765394,Sambucus nigra,187,203,277663744,needs_id,2025/04/27 8:54 AM,"",FALSE,https://www.inaturalist.org/observations/277663744,52.1275416667,4.4651111111,"52.1275416667,4.4651111111",European black elderberry,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,73438,Viburnaceae,Sambucus,1,Urban,"",Salix,knothole,,no,0.6,0.6,1.4,"","",4,S4T10,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.6,4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498564152/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498563772/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498563778/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498564152/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498563772/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498563778/square.jpg,1,1,1.4,0.6,1.4,0.6,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus,S04T10_E01,S4T10,S04,T10,S04T10,,01,60 - 90,12,Willow,52.1261161,4.4632246,Salix,146,31,51,13
