id,DBH,EpiHeight,EpiSize,EpiCount,TreeHeight,Setting,Moss,ObsGroup,GrowingSite,TreeSp,TreeGenus,DBH_raw,EpiHeight_raw,EpiSize_raw,EpiCount_raw,TreeHeight_raw,Setting_raw,Moss_raw,GrowingSite_raw,TreeSp_raw,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_login,taxon.name,community_taxon_id,taxon.rank,taxon.status,taxon_id,source_project_ids,DBH_num,TreeHeight_num,EpiCount_num,photo_gallery,photo_urls_concat,EpiHeight_num,EpiSize_num,obs_date,dbh_txt,dbh_flag,dbh_note,n_obs,sum_individuals,family_id,family_name,class_id,class_name,genus_id,genus_name
358548711,1,3-7,0.2,4,15,Rural,yes,358548710,trunk,see observation group,Unknown,1,3-7,0.2,4,15,Rural,yes,trunk,see observation group,needs_id,2026/02/24 2:13 PM,,FALSE,https://www.inaturalist.org/observations/358548711,60.4012833333,5.1765083333,"60.4012833333,5.1765083333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,1,15,4,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096796/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096795/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096812/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096816/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096817/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096830/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096797/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654096796/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096795/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096812/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096816/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096817/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096830/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096797/square.jpg,5.66666666666667,0.2,2026-02-24,1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358548711,1,3-7,0.2,4,15,Rural,yes,358548710,trunk,see observation group,Unknown,1,3-7,0.2,4,15,Rural,yes,trunk,see observation group,needs_id,2026/02/24 2:13 PM,,FALSE,https://www.inaturalist.org/observations/358548711,60.4012833333,5.1765083333,"60.4012833333,5.1765083333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,1,15,4,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096796/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096795/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096812/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096816/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096817/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096830/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654096797/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654096796/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096795/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096812/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096816/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096817/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096830/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654096797/square.jpg,7,0.2,2026-02-24,1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358548942,0.2,1.5,0.2,1,7,Rural,yes,358548943,trunk,see observation group,Unknown,0.2,1.5,0.2,1,7,Rural,yes,trunk,see observation group,needs_id,2026/02/24 2:20 PM,,FALSE,https://www.inaturalist.org/observations/358548942,60.4018055556,5.1751722222,"60.4018055556,5.1751722222",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.2,7,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654097631/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654097635/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654097637/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654097631/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654097635/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654097637/square.jpg,1.5,0.2,2026-02-24,0.2,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358549167,0.4,1-4,0.2,3,10,Rural,yes,358549168,branch,see observation group,Unknown,0.4,1-4,0.2,3,10,Rural,yes,branch,see observation group,needs_id,2026/02/24 2:29 PM,,FALSE,https://www.inaturalist.org/observations/358549167,60.4018638889,5.1745333333,"60.4018638889,5.1745333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.4,10,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg,1,0.2,2026-02-24,0.4,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358549167,0.4,1-4,0.2,3,10,Rural,yes,358549168,branch,see observation group,Unknown,0.4,1-4,0.2,3,10,Rural,yes,branch,see observation group,needs_id,2026/02/24 2:29 PM,,FALSE,https://www.inaturalist.org/observations/358549167,60.4018638889,5.1745333333,"60.4018638889,5.1745333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.4,10,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg,2.5,0.2,2026-02-24,0.4,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358549167,0.4,1-4,0.2,3,10,Rural,yes,358549168,branch,see observation group,Unknown,0.4,1-4,0.2,3,10,Rural,yes,branch,see observation group,needs_id,2026/02/24 2:29 PM,,FALSE,https://www.inaturalist.org/observations/358549167,60.4018638889,5.1745333333,"60.4018638889,5.1745333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.4,10,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654098009/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098012/square.jpg,4,0.2,2026-02-24,0.4,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358549781,0.5,4,0.3,1,12,Urban,yes,358549781,tree fork,Fraxinus excelsior,Fraxinus,0.5,4,0.3,1,12,Urban,yes,tree fork,Fraxinus excelsior,needs_id,2026/02/27 8:39 AM,,FALSE,https://www.inaturalist.org/observations/358549781,60.3798222222,5.3599083333,"60.3798222222,5.3599083333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.5,12,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098595/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098578/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098581/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098583/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654098598/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654098595/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098578/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098581/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098583/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654098598/square.jpg,4,0.3,2026-02-27,0.5,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550364,0.1,0.2-2,0.2,5,2,Urban,yes,358550364,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550364,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,0.2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550364,0.1,0.2-2,0.2,5,2,Urban,yes,358550364,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550364,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,0.65,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550364,0.1,0.2-2,0.2,5,2,Urban,yes,358550364,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550364,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,1.1,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550364,0.1,0.2-2,0.2,5,2,Urban,yes,358550364,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550364,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,1.55,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550364,0.1,0.2-2,0.2,5,2,Urban,yes,358550364,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550364,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099536/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550367,0.1,0.2-2,0.2,5,2,Urban,yes,358550367,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550367,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,0.2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550367,0.1,0.2-2,0.2,5,2,Urban,yes,358550367,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550367,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,0.65,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550367,0.1,0.2-2,0.2,5,2,Urban,yes,358550367,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550367,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,1.1,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550367,0.1,0.2-2,0.2,5,2,Urban,yes,358550367,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550367,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,1.55,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550367,0.1,0.2-2,0.2,5,2,Urban,yes,358550367,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,5,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550367,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099542/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550368,0.1,0.2-2,0.2,3,2,Urban,yes,358550368,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,3,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550368,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,0.2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550368,0.1,0.2-2,0.2,3,2,Urban,yes,358550368,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,3,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550368,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,1.1,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550368,0.1,0.2-2,0.2,3,2,Urban,yes,358550368,trunk,Crateagus monogyna,Crateagus,0.1,0.2-2,0.2,3,2,Urban,yes,trunk,Crateagus monogyna,needs_id,2026/02/27 1:04 PM,lots of epiphytic Polypodium in this hedgerow,FALSE,https://www.inaturalist.org/observations/358550368,60.4114861111,5.2223888889,"60.4114861111,5.2223888889",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.1,2,3,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654099567/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654099541/square.jpg,2,0.2,2026-02-27,0.1,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358550595,0.5,4,0.3,1,10,Rural,yes,358550595,trunk,Fraxinus excelsior,Fraxinus,0.5,4,0.3,1,10,Rural,yes,trunk,Fraxinus excelsior,needs_id,2026/02/28 2:21 PM,,FALSE,https://www.inaturalist.org/observations/358550595,60.5685194444,5.4903333333,"60.5685194444,5.4903333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.5,10,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654100301/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654100302/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654100314/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654100301/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654100302/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654100314/square.jpg,4,0.3,2026-02-28,0.5,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358564137,0.6,7,0.4,1,,Urban,no,358564137,crotch,Tilia,Tilia,0.6,7,0.4,1,,Urban,no,crotch,Tilia,research,2026-05-05 11:16:54,Epiphytic,FALSE,https://www.inaturalist.org/observations/358564137,53.1467146,8.191105,"53.1467146,8.191105",European black elderberry,gz_uol,Sambucus nigra,765394,species,native,765394,accidental-epiphytes-united,0.6,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654126148/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654126169/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654126148/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654126169/square.jpg,7,0.4,2026-05-05,0.6,,,220,238,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
358564515,0.5,2,0.5,1,,Urban,no,358564515,crotch,Aesculus hippocastaneum,Aesculus,0.5,2,0.5,1,,Urban,no,crotch,Aesculus hippocastaneum,research,2026-05-05 11:10:23,Epiphytic,FALSE,https://www.inaturalist.org/observations/358564515,53.1464421,8.1900835,"53.1464421,8.1900835",European black elderberry,gz_uol,Sambucus nigra,765394,species,native,765394,accidental-epiphytes-united,0.5,,1,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654126989/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654127041/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654126989/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654127041/square.jpg,2,0.5,2026-05-05,0.5,,,220,238,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
358577865,0.3,2-5,0.2,5,7,Rural,yes,358577865,trunk,Alnus glutinosa,Alnus,0.3,2-5,0.2,5,7,Rural,yes,trunk,Alnus glutinosa,needs_id,2026/02/28 2:22 PM,,FALSE,https://www.inaturalist.org/observations/358577865,60.5685194444,5.4903333333,"60.5685194444,5.4903333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.3,7,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg,2,0.2,2026-02-28,0.3,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358577865,0.3,2-5,0.2,5,7,Rural,yes,358577865,trunk,Alnus glutinosa,Alnus,0.3,2-5,0.2,5,7,Rural,yes,trunk,Alnus glutinosa,needs_id,2026/02/28 2:22 PM,,FALSE,https://www.inaturalist.org/observations/358577865,60.5685194444,5.4903333333,"60.5685194444,5.4903333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.3,7,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg,2.75,0.2,2026-02-28,0.3,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
358577865,0.3,2-5,0.2,5,7,Rural,yes,358577865,trunk,Alnus glutinosa,Alnus,0.3,2-5,0.2,5,7,Rural,yes,trunk,Alnus glutinosa,needs_id,2026/02/28 2:22 PM,,FALSE,https://www.inaturalist.org/observations/358577865,60.5685194444,5.4903333333,"60.5685194444,5.4903333333",common polypody,marie-ho,Polypodium vulgare,,species,native,127079,accidental-epiphytes-united,0.3,7,5,"<div><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg""style=""margin:20px;""><img src=""https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg""style=""margin:20px;""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/654151867/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151875/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/654151876/square.jpg,3.5,0.2,2026-02-28,0.3,,,303,636,52679,Polypodiaceae,121943,Polypodiopsida,52680,Polypodium
