site,lat,lon,id,taxon.name,quality_grade,presence
B08627,53.4232278482888,11.5004546820809,no_id,no_taxon,no_grade,0
B08628,46.1709559936861,9.85746440043353,no_id,no_taxon,no_grade,0
B08629,36.0989853166967,4.19668453394248,no_id,no_taxon,no_grade,0
B08630,51.1953090012473,4.73331474616556,no_id,no_taxon,no_grade,0
B08631,62.1145572550223,14.1593804385295,no_id,no_taxon,no_grade,0
B08632,48.2603752479312,7.53816306397006,no_id,no_taxon,no_grade,0
B08633,41.592084521802,-2.25987240211243,no_id,no_taxon,no_grade,0
B08634,39.9629822266083,-8.60812759981945,no_id,no_taxon,no_grade,0
B08635,47.0809653516774,7.52864461942883,no_id,no_taxon,no_grade,0
B08636,39.9229993047927,9.05111664601809,no_id,no_taxon,no_grade,0
B08637,54.1595316241839,10.3838195535943,no_id,no_taxon,no_grade,0
B08638,59.5644049032754,10.7362492802963,no_id,no_taxon,no_grade,0
B08639,42.4881231803998,-3.00115637415632,no_id,no_taxon,no_grade,0
B08640,56.54206268271,14.5640956693141,no_id,no_taxon,no_grade,0
B08641,52.1367565738207,-2.79363079631118,no_id,no_taxon,no_grade,0
B08642,48.8211501219843,10.2873281199454,no_id,no_taxon,no_grade,0
B08643,62.3434307247787,8.0123818166348,no_id,no_taxon,no_grade,0
B08644,47.4748693997909,0.663167535936764,no_id,no_taxon,no_grade,0
B08645,59.5818660915727,7.64125687682673,no_id,no_taxon,no_grade,0
B08646,44.3935490412626,2.54889985527699,no_id,no_taxon,no_grade,0
B08647,37.5432026198018,-6.81174112075754,no_id,no_taxon,no_grade,0
B08648,57.8722773646824,-4.3976355719929,no_id,no_taxon,no_grade,0
B08649,47.4948610037612,13.7428190732614,no_id,no_taxon,no_grade,0
B08650,39.7498558527237,-4.4464755462177,no_id,no_taxon,no_grade,0
B08651,44.3744265714457,7.91731957474609,no_id,no_taxon,no_grade,0
B08652,42.3831200711089,12.5787648187071,no_id,no_taxon,no_grade,0
B08653,40.2334197603621,-6.68142800614859,no_id,no_taxon,no_grade,0
B08654,46.5491092350024,8.70170085875779,no_id,no_taxon,no_grade,0
B08655,53.3384786013563,11.4269431066021,no_id,no_taxon,no_grade,0
B08656,41.9754541960465,13.0948843239842,no_id,no_taxon,no_grade,0
B08657,44.8866576671261,9.54515676012922,no_id,no_taxon,no_grade,0
B08658,60.4144326442686,13.1746571519183,no_id,no_taxon,no_grade,0
B08659,51.5448161944286,3.64934165607592,no_id,no_taxon,no_grade,0
B08660,47.7103782474443,1.03280266684204,no_id,no_taxon,no_grade,0
B08661,60.3770038267738,11.8012800676377,no_id,no_taxon,no_grade,0
B08662,51.322868412298,7.49986137728998,no_id,no_taxon,no_grade,0
B08663,47.0958970769533,13.0561395957155,no_id,no_taxon,no_grade,0
B08664,54.9119512913317,11.1087771113719,no_id,no_taxon,no_grade,0
B08665,43.5787774996262,6.51059626798983,no_id,no_taxon,no_grade,0
B08666,52.2491703189186,5.96602385802475,no_id,no_taxon,no_grade,0
B08667,36.1354423755228,7.68761337566634,no_id,no_taxon,no_grade,0
B08668,41.6022344133019,-4.0752725522744,no_id,no_taxon,no_grade,0
B08669,59.8941252867989,9.66494183903758,no_id,no_taxon,no_grade,0
B08670,50.344981659259,9.50137536983526,no_id,no_taxon,no_grade,0
B08671,41.7755363417985,2.87093546493736,no_id,no_taxon,no_grade,0
B08672,43.2506828191153,5.71800480468552,no_id,no_taxon,no_grade,0
B08673,44.4121531857102,3.30922171797301,no_id,no_taxon,no_grade,0
B08674,44.165301809501,10.8020044640543,no_id,no_taxon,no_grade,0
B08675,51.0397078097091,3.90147170311505,no_id,no_taxon,no_grade,0
B08676,37.310729512459,14.7087145384921,no_id,no_taxon,no_grade,0
B08677,49.678857128288,11.5420031668114,no_id,no_taxon,no_grade,0
B08678,51.5708543875068,8.46427469947052,no_id,no_taxon,no_grade,0
B08679,47.6704428148755,2.12016661272121,no_id,no_taxon,no_grade,0
B08680,42.2175551313881,-0.786391287662494,no_id,no_taxon,no_grade,0
B08681,47.5083615827326,1.31906750160668,no_id,no_taxon,no_grade,0
B08682,49.1072205056678,14.2436427376847,no_id,no_taxon,no_grade,0
B08683,43.7156479078869,-0.0370989913031414,no_id,no_taxon,no_grade,0
B08684,43.1580170969754,-3.33961109876746,no_id,no_taxon,no_grade,0
B08685,54.9931033709552,9.38337408666173,no_id,no_taxon,no_grade,0
B08686,41.1016480461964,-0.411441926144132,no_id,no_taxon,no_grade,0
B08687,53.0399662866484,-0.968882081021538,no_id,no_taxon,no_grade,0
B08688,50.8717022865262,-0.0160142405561352,no_id,no_taxon,no_grade,0
B08689,39.6122785913306,-5.83077069960558,no_id,no_taxon,no_grade,0
B08690,47.6210531739047,14.5292550102619,no_id,no_taxon,no_grade,0
B08691,51.2691859645555,0.766005000066337,no_id,no_taxon,no_grade,0
B08692,53.7120352742251,12.8080341469497,no_id,no_taxon,no_grade,0
B08693,36.7947704605155,9.5666561025276,no_id,no_taxon,no_grade,0
B08694,52.1944832097869,10.3403713697166,no_id,no_taxon,no_grade,0
B08695,50.9715300513039,0.825328861815239,no_id,no_taxon,no_grade,0
B08696,38.2210927848849,-1.00042057266427,no_id,no_taxon,no_grade,0
B08697,43.4013899372939,-3.86328787614074,no_id,no_taxon,no_grade,0
B08698,44.5204978130213,0.842390178703039,no_id,no_taxon,no_grade,0
B08699,46.2450877165455,8.28837575683702,no_id,no_taxon,no_grade,0
B08700,42.5319225762735,13.3770704713412,no_id,no_taxon,no_grade,0
B08701,42.2893229640274,-5.92782934171068,no_id,no_taxon,no_grade,0
B08702,37.7721514500662,-7.65341279768996,no_id,no_taxon,no_grade,0
B08703,51.5859947501881,-1.44891126835473,no_id,no_taxon,no_grade,0
B08704,49.4561444453074,2.42087869503543,no_id,no_taxon,no_grade,0
B08705,48.3079626408874,9.84392750683966,no_id,no_taxon,no_grade,0
B08706,39.1395495981814,-7.39017361580046,no_id,no_taxon,no_grade,0
B08707,60.369461347411,11.5210910633062,no_id,no_taxon,no_grade,0
B08708,43.018333794487,-1.28410754203903,no_id,no_taxon,no_grade,0
B08709,42.2373673339856,-5.72583428374823,no_id,no_taxon,no_grade,0
B08710,42.2824966512852,14.141952786004,no_id,no_taxon,no_grade,0
B08711,45.8303359498967,9.38735702561348,no_id,no_taxon,no_grade,0
B08712,42.2001199107433,8.68299452628387,no_id,no_taxon,no_grade,0
B08713,51.8013115898104,-1.26976879594127,no_id,no_taxon,no_grade,0
B08714,39.9566346212258,8.915344047968,no_id,no_taxon,no_grade,0
B08715,47.8650824437962,14.3058414907317,no_id,no_taxon,no_grade,0
B08716,40.4584286753588,0.295960541462284,no_id,no_taxon,no_grade,0
B08717,45.8479387667339,4.89942754270503,no_id,no_taxon,no_grade,0
B08718,44.41756735872,8.67363812276933,no_id,no_taxon,no_grade,0
B08719,42.0328329187874,-0.2606343327898,no_id,no_taxon,no_grade,0
B08720,41.5121558541632,-5.5867328458981,no_id,no_taxon,no_grade,0
B08721,38.0106888090677,-4.66549182334892,no_id,no_taxon,no_grade,0
B08722,47.4547253106702,-2.23256229705757,no_id,no_taxon,no_grade,0
B08723,40.9457105458727,0.267886186445542,no_id,no_taxon,no_grade,0
B08724,44.3563104139553,1.66101662145458,no_id,no_taxon,no_grade,0
B08725,49.9352888112981,13.3648461158248,no_id,no_taxon,no_grade,0
B08726,43.5377234534329,-6.04652389214451,no_id,no_taxon,no_grade,0
B08727,59.017667876321,6.93868778355123,no_id,no_taxon,no_grade,0
B08728,51.3732641606887,11.255104920311,no_id,no_taxon,no_grade,0
B08729,56.4595074804352,13.3357687891272,no_id,no_taxon,no_grade,0
B08730,50.1424851477016,1.66917441810179,no_id,no_taxon,no_grade,0
B08731,38.3709332023407,-7.50337307006134,no_id,no_taxon,no_grade,0
B08732,49.2442266286694,5.49187325047058,no_id,no_taxon,no_grade,0
B08733,49.6954863406903,1.90267643747611,no_id,no_taxon,no_grade,0
B08734,54.3321212638876,10.3731457654365,no_id,no_taxon,no_grade,0
B08735,42.715597813144,-4.83884642604635,no_id,no_taxon,no_grade,0
B08736,52.2715339222674,10.7786083238301,no_id,no_taxon,no_grade,0
B08737,48.4706399353177,8.80720941916279,no_id,no_taxon,no_grade,0
B08738,40.0037494977743,-0.707142665455157,no_id,no_taxon,no_grade,0
B08739,43.6140606768069,-5.86402866511447,no_id,no_taxon,no_grade,0
B08740,37.5394907624116,14.1760487799299,no_id,no_taxon,no_grade,0
B08741,44.4393892750233,5.54942238046483,no_id,no_taxon,no_grade,0
B08742,36.9639679771519,9.79137719402703,no_id,no_taxon,no_grade,0
B08743,39.8788978907108,-0.593779619948644,no_id,no_taxon,no_grade,0
B08744,66.4378884978745,14.4778412170989,no_id,no_taxon,no_grade,0
B08745,45.4673287394225,3.69832196660718,no_id,no_taxon,no_grade,0
B08746,62.9674992568072,9.28534087154726,no_id,no_taxon,no_grade,0
B08747,54.4060279926079,-5.66330701242399,no_id,no_taxon,no_grade,0
B08748,49.752390843224,5.17442249428849,no_id,no_taxon,no_grade,0
B08749,49.8472205023991,12.2313355195683,no_id,no_taxon,no_grade,0
B08750,39.1838988491357,-0.685037120415144,no_id,no_taxon,no_grade,0
B08751,43.049791548815,11.3471328698586,no_id,no_taxon,no_grade,0
B08752,46.6652779218344,13.1525050939853,no_id,no_taxon,no_grade,0
B08753,40.4304950643218,-8.17295432500469,no_id,no_taxon,no_grade,0
B08754,36.6289543266455,9.08644854526335,no_id,no_taxon,no_grade,0
B08755,61.604991880692,13.0995789226118,no_id,no_taxon,no_grade,0
B08756,52.3221921367354,13.0638531260358,no_id,no_taxon,no_grade,0
B08757,39.9587157416291,-8.03237556131247,no_id,no_taxon,no_grade,0
B08758,48.2149739377055,3.22133044869711,no_id,no_taxon,no_grade,0
B08759,63.2418120052833,11.8709975144392,no_id,no_taxon,no_grade,0
B08760,53.6518512856111,12.4665718804649,no_id,no_taxon,no_grade,0
B08761,37.6204913214875,-6.26949065667219,no_id,no_taxon,no_grade,0
B08762,45.4908569421809,7.603689933269,no_id,no_taxon,no_grade,0
B08763,58.8494447356969,6.34945363786732,no_id,no_taxon,no_grade,0
B08764,54.0116735416719,-7.96330729458843,no_id,no_taxon,no_grade,0
B08765,59.4121063695086,7.2824310639872,no_id,no_taxon,no_grade,0
B08766,37.2466495526227,-3.60408719788968,no_id,no_taxon,no_grade,0
B08767,52.520298397126,9.27937154076115,no_id,no_taxon,no_grade,0
B08768,42.4418309600587,12.0826235670098,no_id,no_taxon,no_grade,0
B08769,45.9108019047419,14.3736342634884,no_id,no_taxon,no_grade,0
B08770,54.1441127698066,9.33488364196918,no_id,no_taxon,no_grade,0
B08771,41.1347287609145,-2.16068406129257,no_id,no_taxon,no_grade,0
B08772,37.9420483046629,13.3761266584144,no_id,no_taxon,no_grade,0
B08773,48.2608024394345,2.45249854261399,no_id,no_taxon,no_grade,0
B08774,50.8917804337472,13.0822047512258,no_id,no_taxon,no_grade,0
B08775,40.511204338356,8.63174664102341,no_id,no_taxon,no_grade,0
B08776,48.0508123145923,3.46443908282925,no_id,no_taxon,no_grade,0
B08777,45.6006214659225,10.859018770825,no_id,no_taxon,no_grade,0
B08778,52.3607401003711,5.26030728638885,no_id,no_taxon,no_grade,0
B08779,43.8119637120535,4.66244142641834,no_id,no_taxon,no_grade,0
B08780,49.4825342874644,4.79204958835598,no_id,no_taxon,no_grade,0
B08781,42.5753783620939,-0.924104513059897,no_id,no_taxon,no_grade,0
B08782,36.656421693437,-5.896182821365,no_id,no_taxon,no_grade,0
B08783,56.6775145129793,13.8347553342812,no_id,no_taxon,no_grade,0
B08784,42.0746151215003,-2.92233674716541,no_id,no_taxon,no_grade,0
B08785,49.024576654757,3.74188264492403,no_id,no_taxon,no_grade,0
B08786,63.3449970031686,11.2795837165155,no_id,no_taxon,no_grade,0
B08787,39.9083048997627,-3.63418889859055,no_id,no_taxon,no_grade,0
B08788,48.1130906020569,-2.24103912475328,no_id,no_taxon,no_grade,0
B08789,60.2077841570352,5.69896964554438,no_id,no_taxon,no_grade,0
B08790,51.1027539127568,6.61620986310705,no_id,no_taxon,no_grade,0
B08791,55.807085443976,9.28245400643546,no_id,no_taxon,no_grade,0
B08792,51.6513165783386,14.6739366190306,no_id,no_taxon,no_grade,0
B08793,57.4972090558174,14.3521250371602,no_id,no_taxon,no_grade,0
B08794,40.8588346157419,-5.82233558638037,no_id,no_taxon,no_grade,0
B08795,48.1898252726224,-3.0868893839657,no_id,no_taxon,no_grade,0
B08796,49.9477890699161,5.89553977782796,no_id,no_taxon,no_grade,0
B08797,44.5465731668811,9.17518271887063,no_id,no_taxon,no_grade,0
B08798,51.0605916649777,11.6924245885701,no_id,no_taxon,no_grade,0
B08799,37.922904380138,14.177468841479,no_id,no_taxon,no_grade,0
B08800,46.1259819195218,9.84052499052789,no_id,no_taxon,no_grade,0
B08801,59.3784615649704,7.92688305947804,no_id,no_taxon,no_grade,0
B08802,50.3819906683378,6.15141424055526,no_id,no_taxon,no_grade,0
B08803,49.9860294890389,14.7003516661212,no_id,no_taxon,no_grade,0
B08804,49.8585759149804,9.78699600042277,no_id,no_taxon,no_grade,0
B08805,50.2431372952563,1.98450139995126,no_id,no_taxon,no_grade,0
B08806,53.4530065915548,11.2380166036265,no_id,no_taxon,no_grade,0
B08807,42.0442460437385,-8.33606226506098,no_id,no_taxon,no_grade,0
B08808,36.8720045167883,-4.56308868465503,no_id,no_taxon,no_grade,0
B08809,57.9319727215992,12.7223002214059,no_id,no_taxon,no_grade,0
B08810,62.6141844469925,12.2110026010057,no_id,no_taxon,no_grade,0
B08811,53.6474096998001,9.85893413506224,no_id,no_taxon,no_grade,0
B08812,40.662799392057,-5.63643524872145,no_id,no_taxon,no_grade,0
B08813,53.2997123243655,7.30032256875309,no_id,no_taxon,no_grade,0
B08814,47.2425990382495,13.409774792146,no_id,no_taxon,no_grade,0
B08815,36.0747914457078,9.71034736073922,no_id,no_taxon,no_grade,0
B08816,49.8556909719867,10.5176443054754,no_id,no_taxon,no_grade,0
B08817,41.7631202458772,12.6286923008523,no_id,no_taxon,no_grade,0
B08818,47.5186709507213,4.33451455091616,no_id,no_taxon,no_grade,0
B08819,45.9266124415881,5.42976855255833,no_id,no_taxon,no_grade,0
B08820,38.5658390730492,-4.32191151749549,no_id,no_taxon,no_grade,0
B08821,62.2948111529076,5.58710405323254,no_id,no_taxon,no_grade,0
B08822,55.4710982695601,13.7312311975909,no_id,no_taxon,no_grade,0
B08823,63.4178956207885,9.31533723282854,no_id,no_taxon,no_grade,0
B08824,44.9223898060312,3.35008376077777,no_id,no_taxon,no_grade,0
B08825,44.4213955233481,-0.332777484118549,no_id,no_taxon,no_grade,0
B08826,41.9735384602793,2.93533948976106,no_id,no_taxon,no_grade,0
B08827,48.9986512472611,6.56946018932175,no_id,no_taxon,no_grade,0
B08828,52.4585331088102,-8.38899324636011,no_id,no_taxon,no_grade,0
B08829,38.3643104540126,-7.28288046260601,no_id,no_taxon,no_grade,0
B08830,63.4523126830851,13.7311677417709,no_id,no_taxon,no_grade,0
B08831,41.0804110770918,-0.467828433457064,no_id,no_taxon,no_grade,0
B08832,52.5280412524045,4.84877567700315,no_id,no_taxon,no_grade,0
B08833,58.1825241194002,14.366023099774,no_id,no_taxon,no_grade,0
B08834,55.1627621922515,-4.25863460243476,no_id,no_taxon,no_grade,0
B08835,59.5340902032929,11.0646449195241,no_id,no_taxon,no_grade,0
B08836,45.9116033682151,9.60169865084181,no_id,no_taxon,no_grade,0
B08837,60.8221461399108,9.79897715683307,no_id,no_taxon,no_grade,0
B08838,53.1296224372184,-8.33342447800924,no_id,no_taxon,no_grade,0
B08839,42.7616686795984,-1.04817818533945,no_id,no_taxon,no_grade,0
B08840,61.5535725645787,11.7766664770128,no_id,no_taxon,no_grade,0
B08841,42.6585719071306,-6.36235860998959,no_id,no_taxon,no_grade,0
B08842,47.6747951548014,-2.5389370753923,no_id,no_taxon,no_grade,0
B08843,46.3935641708351,0.602340538585314,no_id,no_taxon,no_grade,0
B08844,48.8557233145076,7.40566938150248,no_id,no_taxon,no_grade,0
B08845,39.0539033629564,8.45369468469087,no_id,no_taxon,no_grade,0
B08846,57.9271709657931,12.4031299208614,no_id,no_taxon,no_grade,0
B08847,47.4845322162317,4.23292136390388,no_id,no_taxon,no_grade,0
B08848,60.3503430291365,7.91303015635509,no_id,no_taxon,no_grade,0
B08849,45.5780831750396,6.25269030294819,no_id,no_taxon,no_grade,0
B08850,53.0001526593445,12.8511293353727,no_id,no_taxon,no_grade,0
B08851,43.1819684483987,-5.73630237953498,no_id,no_taxon,no_grade,0
B08852,60.5629760286489,7.86326336790964,no_id,no_taxon,no_grade,0
B08853,63.5386000364725,11.9923487853207,no_id,no_taxon,no_grade,0
B08854,47.1712573277921,6.66671360364753,no_id,no_taxon,no_grade,0
B08855,47.5150647941819,14.5604948671235,no_id,no_taxon,no_grade,0
B08856,57.0869121674417,-2.44765434429773,no_id,no_taxon,no_grade,0
B08857,51.5243738115546,-2.0199364527425,no_id,no_taxon,no_grade,0
B08858,59.7307062447918,14.0936957676614,no_id,no_taxon,no_grade,0
B08859,50.6789503706979,11.1438709601764,no_id,no_taxon,no_grade,0
B08860,43.3056074361593,-6.08993001125843,no_id,no_taxon,no_grade,0
B08861,55.6510500639429,12.1986981069433,no_id,no_taxon,no_grade,0
B08862,53.2171705717116,-2.49419341799797,no_id,no_taxon,no_grade,0
B08863,44.5505402316402,-1.13565144851083,no_id,no_taxon,no_grade,0
B08864,54.0269256172713,9.47901572116865,no_id,no_taxon,no_grade,0
B08865,46.9900169922168,13.8330659044277,no_id,no_taxon,no_grade,0
B08866,57.6023452337519,10.35371688967,no_id,no_taxon,no_grade,0
B08867,38.0390816462248,13.3336475763492,no_id,no_taxon,no_grade,0
B08868,51.8317482892569,6.72310338324476,no_id,no_taxon,no_grade,0
B08869,60.3657647043927,13.0351085403375,no_id,no_taxon,no_grade,0
B08870,52.8304499934135,5.44859333716215,no_id,no_taxon,no_grade,0
B08871,49.3164783923947,7.6040765088929,no_id,no_taxon,no_grade,0
B08872,57.1124734329957,13.9521799644531,no_id,no_taxon,no_grade,0
B08873,51.063422737054,8.25042514931628,no_id,no_taxon,no_grade,0
B08874,53.9391057514039,9.55916080032776,no_id,no_taxon,no_grade,0
B08875,51.9213338367934,-9.17436768226315,no_id,no_taxon,no_grade,0
B08876,54.3495637291158,-4.40437143159482,no_id,no_taxon,no_grade,0
B08877,60.5013982847576,6.55298702593503,no_id,no_taxon,no_grade,0
B08878,52.5749912649227,7.15890037972002,no_id,no_taxon,no_grade,0
B08879,42.0546362181549,1.03774930578203,no_id,no_taxon,no_grade,0
B08880,42.013892898329,-6.14911241079044,no_id,no_taxon,no_grade,0
B08881,44.0412486993634,0.326215864617514,no_id,no_taxon,no_grade,0
B08882,52.5550039590813,0.117972353719238,no_id,no_taxon,no_grade,0
B08883,61.856537875697,6.95541910798968,no_id,no_taxon,no_grade,0
B08884,43.0612571569711,-8.27646332521354,no_id,no_taxon,no_grade,0
B08885,51.6275331536319,11.4041310411952,no_id,no_taxon,no_grade,0
B08886,47.4621335270079,-0.147308293252656,no_id,no_taxon,no_grade,0
B08887,51.9391133646739,-1.56401060804868,no_id,no_taxon,no_grade,0
B08888,59.2694323181214,8.51276237853117,no_id,no_taxon,no_grade,0
B08889,44.6921900649793,4.20922238941238,no_id,no_taxon,no_grade,0
B08890,61.2131266971827,5.88156175687057,no_id,no_taxon,no_grade,0
B08891,60.4803499104274,5.37875798095818,no_id,no_taxon,no_grade,0
B08892,45.782110950035,11.2172559649179,no_id,no_taxon,no_grade,0
B08893,48.1007904483093,13.4308788930895,no_id,no_taxon,no_grade,0
B08894,50.4278615501576,11.1162374170441,no_id,no_taxon,no_grade,0
B08895,51.9082791414116,6.6439586869026,no_id,no_taxon,no_grade,0
B08896,39.3456556604644,-8.73684775101311,no_id,no_taxon,no_grade,0
B08897,36.3707401650679,9.49717995136602,no_id,no_taxon,no_grade,0
B08898,43.114039589987,2.53484967686957,no_id,no_taxon,no_grade,0
B08899,40.1748217492945,-6.17429216533517,no_id,no_taxon,no_grade,0
B08900,39.9489944599677,-7.67770841832685,no_id,no_taxon,no_grade,0
B08901,53.5732834062468,-7.00084436384722,no_id,no_taxon,no_grade,0
B08902,48.9224698222393,5.06039247927362,no_id,no_taxon,no_grade,0
B08903,50.3880343938543,11.4921305704757,no_id,no_taxon,no_grade,0
B08904,50.0537072827134,8.84580990115546,no_id,no_taxon,no_grade,0
B08905,50.48320614038,14.2004615453528,no_id,no_taxon,no_grade,0
B08906,38.68496334513,-3.22422116732846,no_id,no_taxon,no_grade,0
B08907,44.4145228830768,1.21832855960786,no_id,no_taxon,no_grade,0
B08908,51.4829206384167,-1.8656006563482,no_id,no_taxon,no_grade,0
B08909,48.6055935204241,6.9468487497422,no_id,no_taxon,no_grade,0
B08910,46.4348692401096,1.10456686681205,no_id,no_taxon,no_grade,0
B08911,59.4440738109916,12.6128058369519,no_id,no_taxon,no_grade,0
B08912,49.5695455761825,11.5304953884881,no_id,no_taxon,no_grade,0
B08913,58.2334587761696,-4.33372670211447,no_id,no_taxon,no_grade,0
B08914,41.1192938377826,14.0772089387322,no_id,no_taxon,no_grade,0
B08915,36.6417888142133,-5.64718871190629,no_id,no_taxon,no_grade,0
B08916,52.6314713902081,11.7376200090049,no_id,no_taxon,no_grade,0
B08917,46.6417889212112,7.14019297946062,no_id,no_taxon,no_grade,0
B08918,62.470215267753,10.5365137595249,no_id,no_taxon,no_grade,0
B08919,36.6451986204095,6.44389088340237,no_id,no_taxon,no_grade,0
B08920,39.6625645119022,-4.70444346326898,no_id,no_taxon,no_grade,0
B08921,61.7595141474337,12.5914991606305,no_id,no_taxon,no_grade,0
B08922,65.5859439084546,12.9757622033546,no_id,no_taxon,no_grade,0
B08923,55.684903176417,-2.04818659501495,no_id,no_taxon,no_grade,0
B08924,58.5814286434586,8.79199367110776,no_id,no_taxon,no_grade,0
B08925,40.1401708875454,-2.28181973564607,no_id,no_taxon,no_grade,0
B08926,43.0742892938725,11.7118796273159,no_id,no_taxon,no_grade,0
B08927,50.8035735833888,4.04207278912501,no_id,no_taxon,no_grade,0
B08928,45.5243218431581,3.8688219112603,no_id,no_taxon,no_grade,0
B08929,48.2891276952572,12.2067644766925,no_id,no_taxon,no_grade,0
B08930,52.4251975887271,4.57005313556471,no_id,no_taxon,no_grade,0
B08931,42.2469535502323,-0.239572626961351,no_id,no_taxon,no_grade,0
B08932,50.4458688168715,5.06844777413618,no_id,no_taxon,no_grade,0
B08933,37.28680859642,-6.12099515784403,no_id,no_taxon,no_grade,0
B08934,37.9628436997499,-8.44111115833264,no_id,no_taxon,no_grade,0
B08935,47.5362763303847,1.10821473707113,no_id,no_taxon,no_grade,0
B08936,59.8478857101499,5.74164372085115,no_id,no_taxon,no_grade,0
B08937,37.642003743905,-3.69637927049471,no_id,no_taxon,no_grade,0
B08938,47.0801253499974,9.65959790351715,no_id,no_taxon,no_grade,0
B08939,37.931969157201,13.0942306957072,no_id,no_taxon,no_grade,0
B08940,47.2218197744069,-0.0682366844570521,no_id,no_taxon,no_grade,0
B08941,39.6294884902889,-8.83095974502019,no_id,no_taxon,no_grade,0
B08942,61.9991147563377,9.90195003709058,no_id,no_taxon,no_grade,0
B08943,61.177428872377,14.4706634689566,no_id,no_taxon,no_grade,0
B08944,59.5657119453956,13.0381223971377,no_id,no_taxon,no_grade,0
B08945,43.3708715934062,2.13173867026273,no_id,no_taxon,no_grade,0
B08946,50.3983830466569,13.7594642672952,no_id,no_taxon,no_grade,0
B08947,48.0617359410265,7.06595045012431,no_id,no_taxon,no_grade,0
B08948,62.5539693122137,11.4094376946024,no_id,no_taxon,no_grade,0
B08949,49.3293834608725,5.87377046000501,no_id,no_taxon,no_grade,0
B08950,52.5428638226429,-2.77302673279408,no_id,no_taxon,no_grade,0
B08951,52.6447531342608,-8.78846387768708,no_id,no_taxon,no_grade,0
B08952,49.4514019505837,1.40663750949097,no_id,no_taxon,no_grade,0
B08953,55.7107317453286,-5.26316500861602,no_id,no_taxon,no_grade,0
B08954,44.7400989879793,-0.936606528355812,no_id,no_taxon,no_grade,0
B08955,41.5741070959368,-0.247941294967408,no_id,no_taxon,no_grade,0
B08956,39.3109658228536,-8.55264537564667,no_id,no_taxon,no_grade,0
B08957,43.3822426486645,11.5256583736364,no_id,no_taxon,no_grade,0
B08958,46.6737418528889,-0.843044268429663,no_id,no_taxon,no_grade,0
B08959,44.579011359192,8.95984234115964,no_id,no_taxon,no_grade,0
B08960,70.9590323648399,-8.69127589904029,no_id,no_taxon,no_grade,0
B08961,46.0075808198073,11.254840301299,no_id,no_taxon,no_grade,0
B08962,54.3765588180952,-0.901688395219848,no_id,no_taxon,no_grade,0
B08963,44.9619437405276,11.6986626542769,no_id,no_taxon,no_grade,0
B08964,43.5008780455176,-6.502454653032,no_id,no_taxon,no_grade,0
B08965,36.7558131867466,-3.35425682143295,no_id,no_taxon,no_grade,0
B08966,63.1479985307619,9.8744244456325,no_id,no_taxon,no_grade,0
B08967,38.7409107060895,-6.43315366213101,no_id,no_taxon,no_grade,0
B08968,44.54614247958,-1.2096413102276,no_id,no_taxon,no_grade,0
B08969,62.9738890542096,8.93780360552801,no_id,no_taxon,no_grade,0
B08970,38.8193489363667,-4.16883473075105,no_id,no_taxon,no_grade,0
B08971,41.4543513014673,-2.02473011618619,no_id,no_taxon,no_grade,0
B08972,62.368675936174,11.3194754659266,no_id,no_taxon,no_grade,0
B08973,43.5143253960101,0.876264737508286,no_id,no_taxon,no_grade,0
B08974,56.5582228803342,-5.02509097620172,no_id,no_taxon,no_grade,0
B08975,48.183042813588,5.81196455191997,no_id,no_taxon,no_grade,0
B08976,54.5130546774329,-2.28823085980947,no_id,no_taxon,no_grade,0
B08977,58.3213271536537,7.99267132011919,no_id,no_taxon,no_grade,0
B08978,54.1771641356502,-1.67580652867423,no_id,no_taxon,no_grade,0
B08979,53.7416479768394,-0.488801207396402,no_id,no_taxon,no_grade,0
B08980,40.6228399300364,-5.55803872186264,no_id,no_taxon,no_grade,0
B08981,49.6940454696119,12.2615219186293,no_id,no_taxon,no_grade,0
B08982,43.2083206750587,0.720532187569772,no_id,no_taxon,no_grade,0
B08983,46.7213106273854,5.45875927877387,no_id,no_taxon,no_grade,0
B08984,46.0390810864669,4.64395944813397,no_id,no_taxon,no_grade,0
B08985,39.55925628944,-8.93804542757406,no_id,no_taxon,no_grade,0
B08986,39.7445459372694,-4.40553304622279,no_id,no_taxon,no_grade,0
B08987,45.8934878508191,11.9654160335974,no_id,no_taxon,no_grade,0
B08988,47.7805315971306,10.0791049103038,no_id,no_taxon,no_grade,0
B08989,37.2540799173852,-3.24174813908866,no_id,no_taxon,no_grade,0
B08990,45.1109469025807,8.79460171641193,no_id,no_taxon,no_grade,0
B08991,54.2534537787825,-3.30883196380443,no_id,no_taxon,no_grade,0
B08992,47.5433293036093,5.81750522677145,no_id,no_taxon,no_grade,0
B08993,64.3818567857816,12.1301710932933,no_id,no_taxon,no_grade,0
B08994,46.4477058533981,2.60363279557077,no_id,no_taxon,no_grade,0
B08995,51.4134821278723,-1.72092901983922,no_id,no_taxon,no_grade,0
B08996,48.4811206917593,-2.17679319327701,no_id,no_taxon,no_grade,0
B08997,62.9415340648739,8.46883146342562,no_id,no_taxon,no_grade,0
B08998,48.0362640817033,11.4699382124387,no_id,no_taxon,no_grade,0
B08999,45.2624994862596,7.58803841440586,no_id,no_taxon,no_grade,0
B09000,43.5837421443448,1.9228746372043,no_id,no_taxon,no_grade,0
B09001,52.447521700296,0.499367729601836,no_id,no_taxon,no_grade,0
