TreeID,id,EpiID,site,DBH_num,EpiCount_noNA,taxon_id,TreeCat,NumberTrees,siteLat,siteLon,setting,dominanttree1,dominanttree2,dominanttree3,dominanttree4,dominanttree5,dominanttree6,V17,undergrowth,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat,Name,area_ha,taxon.name,n_obs,sum_individuals,user_login,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,TreeSp,GrowingSite,Moss,EpiCount,EpiSize,DBH,EpiHeight,Setting,field:NA,TreeHeight,ObsGroup,field:host plant id,field:plant life stage,field:invasive?,field:associated observation,field:plant phenology->most common flowering/fruiting reproductive stage,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,obs_date,family_id,family_name,class_id,class_name,genus_id,genus_name
S04T02,277655038,S04T02_E02,S04,0.4,1,55831,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Glechoma,2,2,marie-ho,needs_id,2025/04/27 8:51 AM,might be growing terrestrially through the bark,FALSE,https://www.inaturalist.org/observations/277655038,52.1273222222,4.4648888889,"52.1273222222,4.4648888889",ground-ivies,3337,3541,943,FALSE,genus,FALSE,FALSE,177297,Salix,knothole,no,1,0.3,0.4,0.5,Urban,,1.8,S4T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550567/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498550570/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498550567/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498550570/square.jpg,1,0.5,0.3,0.5,0.3,2025-04-27,48623,Lamiaceae,47124,Magnoliopsida,55831,Glechoma
S04T03,277655750,S04T03_E01,S04,0.4,1,124544,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Anthriscus sylvestris,37,47,marie-ho,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277655750,52.1274027778,4.4649638889,"52.1274027778,4.4649638889",Cow Parsley,3337,3541,943,FALSE,species,FALSE,TRUE,78854,Salix,pollard head,no,1,0.4,0.4,1.8,Urban,,1.8,S4T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552686/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552296/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552319/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498552686/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552296/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552319/square.jpg,1,1.8,0.4,1.8,0.4,2025-04-27,48699,Apiaceae,47124,Magnoliopsida,52847,Anthriscus
S04T03,277655749,S04T03_E02,S04,0.4,1,124544,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Anthriscus sylvestris,37,47,marie-ho,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277655749,52.1274027778,4.4649527778,"52.1274027778,4.4649527778",Cow Parsley,3337,3541,943,FALSE,species,FALSE,TRUE,78854,Salix,pollard head,no,1,0.3,0.4,1.7,Urban,,1.8,S4T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",1.8,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552294/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498552322/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498552294/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498552322/square.jpg,1,1.7,0.3,1.7,0.3,2025-04-27,48699,Apiaceae,47124,Magnoliopsida,52847,Anthriscus
S04T04,277656597,S04T04_E01,S04,0.3,1,53095,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Heracleum,1,1,marie-ho,needs_id,2025/04/27 8:51 AM,"",FALSE,https://www.inaturalist.org/observations/277656597,52.1274388889,4.4649555556,"52.1274388889,4.4649555556",hogweeds,3337,3541,943,FALSE,genus,FALSE,FALSE,157580,Salix,pollard head,no,1,0.3,0.3,1.4,Urban,,4,S4T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498554234/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498553828/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498553830/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498554234/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498553828/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498553830/square.jpg,1,1.4,0.3,1.4,0.3,2025-04-27,48699,Apiaceae,47124,Magnoliopsida,53095,Heracleum
S04T05,277657055,S04T05_E01,S04,0.3,3,51884,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Urtica dioica,18,24,marie-ho,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657055,52.1274388889,4.4649833333,"52.1274388889,4.4649833333",great stinging nettle,3337,3541,943,FALSE,species,FALSE,TRUE,124708,Salix,knothole,no,3,0.4,0.3,1.5,Urban,,2,S4T05,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555008/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555033/square.jpg,3,1.5,0.4,1.5,0.4,2025-04-27,51885,Urticaceae,47124,Magnoliopsida,51886,Urtica
S04T06,277657434,S04T06_E01,S04,0.5,1,52808,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Poa annua,13,22,marie-ho,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277657434,52.1274444444,4.4650166667,"52.1274444444,4.4650166667",Annual Meadow-grass,3337,3541,943,FALSE,species,FALSE,TRUE,36118,Salix,knothole,no,1,0.2,0.5,1.6,Urban,,5,S4T06,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555799/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498555838/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498555799/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498555838/square.jpg,1,1.6,0.2,1.6,0.2,2025-04-27,47434,Poaceae,47163,Liliopsida,52809,Poa
S04T07,277659957,S04T07_E01,S04,0.45,2,53060,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Galium,8,10,marie-ho,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659957,52.1274944444,4.4650027778,"52.1274944444,4.4650027778",bedstraws,3337,3541,943,FALSE,genus,FALSE,FALSE,485172,Salix,pollard head,no,2,0.2,0.45,2.1,Urban,,2.1,S4T07,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498557415/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556453/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg,2,2.1,0.2,2.1,0.2,2025-04-27,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium
S04T07,277659955,S04T07_E02,S04,0.45,1,765394,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Sambucus nigra,190,206,marie-ho,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659955,52.1274944444,4.4650027778,"52.1274944444,4.4650027778",European black elderberry,3337,3541,943,FALSE,species,FALSE,TRUE,73901,Salix,pollard head,no,1,0.5,0.45,2.1,Urban,,2.1,S4T07,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498557410/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556442/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498557410/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556442/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg,1,2.1,0.5,2.1,0.5,2025-04-27,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
S04T07,277659951,S04T07_E03,S04,0.45,1,765394,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Sambucus nigra,190,206,marie-ho,needs_id,2025/04/27 8:52 AM,"",FALSE,https://www.inaturalist.org/observations/277659951,52.1274944444,4.4650527778,"52.1274944444,4.4650527778",European black elderberry,3337,3541,943,FALSE,species,FALSE,TRUE,73901,Salix,pollard head,no,1,0.6,0.45,2.1,Urban,,2.1,S4T07,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.1,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556411/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498556411/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556429/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498556425/square.jpg,1,2.1,0.6,2.1,0.6,2025-04-27,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
S04T08,277660759,S04T08_E01,S04,0.5,1,765394,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Sambucus nigra,190,206,marie-ho,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277660759,52.1274805556,4.4650444444,"52.1274805556,4.4650444444",European black elderberry,3337,3541,943,FALSE,species,FALSE,TRUE,73901,Salix,knothole,no,1,0.7,0.5,1.6,Urban,,5,S4T08,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561247/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561306/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561225/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561247/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561306/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561225/square.jpg,1,1.6,0.7,1.6,0.7,2025-04-27,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
S04T09,277662352,S04T09_E01,S04,0.52,1,47602,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Taraxacum officinale,33,33,marie-ho,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662352,52.1275055556,4.465025,"52.1275055556,4.465025",common dandelion,3337,3541,943,FALSE,species,FALSE,TRUE,240530,Salix,knothole,no,1,0.5,0.52,1.7,Urban,,2.2,S4T09,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561938/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561977/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561938/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561977/square.jpg,1,1.7,0.5,1.7,0.5,2025-04-27,47604,Asteraceae,47124,Magnoliopsida,47603,Taraxacum
S04T09,277662354,S04T09_E02,S04,0.52,1,52809,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Poa,21,25,marie-ho,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662354,52.127525,4.4650694444,"52.127525,4.4650694444",Meadow-grasses,3337,3541,943,FALSE,genus,FALSE,FALSE,156181,Salix,knothole,no,1,0.4,0.52,1.7,Urban,,2.2,S4T09,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561971/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561990/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561971/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561990/square.jpg,1,1.7,0.4,1.7,0.4,2025-04-27,47434,Poaceae,47163,Liliopsida,52809,Poa
S04T09,277662353,S04T09_E03,S04,0.52,1,52809,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Poa,21,25,marie-ho,needs_id,2025/04/27 8:53 AM,"",FALSE,https://www.inaturalist.org/observations/277662353,52.1275111111,4.4650527778,"52.1275111111,4.4650527778",Meadow-grasses,3337,3541,943,FALSE,genus,FALSE,FALSE,156181,Salix,knothole,no,1,0.2,0.52,1.7,Urban,,2.2,S4T09,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2.2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561937/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498561978/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498561937/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498561978/square.jpg,1,1.7,0.2,1.7,0.2,2025-04-27,47434,Poaceae,47163,Liliopsida,52809,Poa
S04T10,277663744,S04T10_E01,S04,0.6,1,765394,60 - 90,12,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,51,13,Site4_LeidenDunes,0.281898173837,Sambucus nigra,190,206,marie-ho,needs_id,2025/04/27 8:54 AM,"",FALSE,https://www.inaturalist.org/observations/277663744,52.1275416667,4.4651111111,"52.1275416667,4.4651111111",European black elderberry,3337,3541,943,FALSE,species,FALSE,TRUE,73901,Salix,knothole,no,1,0.6,0.6,1.4,Urban,,4,S4T10,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498564152/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498563772/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498563778/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498564152/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498563772/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498563778/square.jpg,1,1.4,0.6,1.4,0.6,2025-04-27,781703,Viburnaceae,47124,Magnoliopsida,52689,Sambucus
S04T13,277670217,S04T13_E01,S04,0.35,1,55830,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Glechoma hederacea,11,16,marie-ho,research,2025/04/27 8:54 AM,possibly growing from the ground though the bark/dead wood,FALSE,https://www.inaturalist.org/observations/277670217,52.1275888889,4.4651027778,"52.1275888889,4.4651027778",ground-ivy,3337,3541,943,FALSE,species,FALSE,TRUE,171830,Salix,dead wood,no,1,0.4,0.35,0.4,Urban,,3,S4T13,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498576647/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498576533/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498576647/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498576533/square.jpg,1,0.4,0.4,0.4,0.4,2025-04-27,48623,Lamiaceae,47124,Magnoliopsida,55831,Glechoma
S04T14,277669262,S04T14_E01,S04,0.84,1,47434,60 - 90,12,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,51,13,Site4_LeidenDunes,0.281898173837,Poaceae,147,159,marie-ho,needs_id,2025/04/27 8:55 AM,"",FALSE,https://www.inaturalist.org/observations/277669262,52.1276444444,4.4651638889,"52.1276444444,4.4651638889",grasses,3337,3541,943,FALSE,family,FALSE,FALSE,3941849,Fraxinus excelsior,crotch,yes,1,0.2,0.84,0.2,Urban,,11,S4T14,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",11,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498574408/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498574426/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498574379/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498574407/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498574411/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498574408/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498574426/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498574379/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498574407/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498574411/square.jpg,1,0.2,0.2,0.2,0.2,2025-04-27,47434,Poaceae,47163,Liliopsida,,""
S04T15,277672333,S04T15_E01,S04,0.3,1,47434,30 - 60,38,52.1261161,4.4632246,Urban,Salix,Alnus,"","","","","","",146,31,95,26,Site4_LeidenDunes,0.281898173837,Poaceae,147,159,marie-ho,needs_id,2025/04/27 8:55 AM,"",FALSE,https://www.inaturalist.org/observations/277672333,52.1276805556,4.4652,"52.1276805556,4.4652",grasses,3337,3541,943,FALSE,family,FALSE,FALSE,3941849,Salix,knothole,no,1,0.1,0.3,0.4,Urban,,2,S4T15,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498577596/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/498577571/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/498577596/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/498577571/square.jpg,1,0.4,0.1,0.4,0.1,2025-04-27,47434,Poaceae,47163,Liliopsida,,""
